seq,ecological domination
"It also directly supports the CPF's high-level objective (HLO) 2: Enhanced environmental sustainability and climate resilience, promoting comprehensive WRM that balances water demands, encourages sustainable water use, and considers surface and 19 The THJ program does not consider investments in rural sanitation infrastructure for the next five years; the current priority is to close the water supply access gaps in rural Chile, specifically in semi-concentrated localities.",0.8396975777365945
"The Program also aligns with the World Bank’s mission and Climate Change Action Plan, focusing on resilient cities, climate-smart land use, and water security, while contributing to reduce poverty and promote shared prosperity on a livable planet through water-related services for the vulnerable.",0.8647953380237926
The PforR creates an avenue to enhance existing governance capacity and facilitate the development of an integrated results-based approach for financial reporting and budgeting in the sector.,0.8977298736572266
"Additionally, the PforR allows the World Bank to continue its long-standing engagement in Chile around water (see Technical Assessment Report), provide targeted technical knowledge and international experience not only to refine and implement the novel areas of the GoC’s water agenda (IWRM, NBS, and rural WSS), but also to reinforce the coordination between inter-ministerial efforts.",0.8802590803666548
It promotes water security through climate-resilient development and strategic water resource plans for river basins.,0.8467846783724698
"The Program supports integrated water resources management and climate empowerment, aligning with Chile’s transition and sustainable development goals.",0.8507499694824219
"The Program complements Chile’s mitigation commitment to reduce GHG emissions to 95 MtCO2eq by 2030,22 as it focuses on improving water monitoring networks, modernizing systems, and enhancing water allocation efficiency, which can contribute to GHG reduction.",0.8423794833096591
The THJ program tackles multiple challenges in WRM and service provision through a water security approach (See Technical Assessment Report).,0.26496184955943713
"The aim of the THJ program is to strengthen Chile's water governance, while also ensuring the fulfillment of population, environmental, and economic needs, and securing sustainability for current and future generations in today's changing climate.",0.8354245966131036
21 Chile presented the latest National Contribution to the Paris Agreement on  and in November 2022 the country strengthened its commitments through an annex that incorporates a contribution regarding methane emissions.,0.8704391826282848
"GoC’s program lines of investment per THJ program thematic areas Government program World Bank-financed Program THJ program thematic Government programs Government Results Area as proposed by Bank Government areas budget US$ Program Agency million (1) Water institutionality Basin planning, support towards the Results Area 1: Strengthening including national implementation of basin management institutional capacity for integrated DGA (MOP) 82.7 institutionality and basin institutions, strengthening of water water resources management at the institutionality, including Information System national and basin levels.",0.9706573486328125
"the protection of ecosystems Design of the water resources MMA and management (WRM) institutional 7.6 MOP reform at national and basin level (2) Resilient human Rural WSS services Results Area 2: Enhancing the consumption, including sustainability of rural water supply and SSR (DOH- Human Right to Water and 1,300.0 sanitation service providers through MOP) Sanitation institutional strengthening while, continuing to close access gaps.",0.9078239094127308
(3) Multipurpose Storage and irrigation canals DOH (MOP) 260.0 Results Area 3: Building climate infrastructure for water resilience through the development of transition including the Urban flooding DOH (MOP) 160.0 green23 and gray solutions.,0.9861308011141691
"protection of ecosystems Runoff and sediment management DOH (MOP) 60.0 Guidelines for Nature Based Solutions MMA 2.0 (NBS)24 Estimated Grand Total 1,872.3 20.",0.8535969474098899
"The THJ Committee is led by the MMA, and composed of the Minister of Public Works, Minister of Agriculture, Minister of Energy, Minister of Science, Technology, Knowledge and Innovation, and the Minister of Mining— demonstrating the THJ program's goal of improving inter-institutional coordination for WRM and incorporating environmental considerations into the sector.",0.8657953088933771
"The THJ Committee not only seeks to address ongoing water scarcity, but also to move towards the sustainable and equitable management of water.",0.8611174496737394
The THJ Committee has an important role to pave the way for Chile's transition in managing water resources and ensuring the sustainable use and equitable allocation to meet the country’s growing water challenges amidst climate change.,0.8810239271684126
"The MOP and MMA have introduced participatory tools, placing strong emphasis on citizen engagement to promote participatory governance of water management, where the gender-equity approach will be included as a transversal axis, among others, in the National Water Security Policy.",0.8777308030561968
"While addressing climate change-exacerbated droughts, floods, and water scarcity, the PforR will focus on: (i) strengthening institutional capacities for the integrated management of water resources, including the implementation of a participatory water governance approach at basin level; (ii) improving safely managed drinking water and sanitation services in rural areas; and (iii) improving climate resilience through the development of integrated green and gray solutions for irrigation and flooding at basin level.",0.9106920415704901
"The Program has a national geographic scope but excludes investments in new rural water supply, wastewater treatment, flood control, and irrigation infrastructure on international waterways, as well as investments that finance the expansion or alterations of such schemes in a way that would adversely impact the quantity or quality of water flows to other riparian countries (See paragraph 30).",0.5756529894742098
Strengthening institutional capacity for integrated water resources management at the national and basin levels.,0.8779492811723189
"RA1 will support all the Borrower’s efforts to implement IWRM at the national and local levels, including the strengthening of the national water authority, the improvement of the water information, and the improvement of river basin governance.",0.8758961937644265
"• At the national level, the program includes institutional strengthening, water policy development, and water data generation.",0.7721814242276278
"An institutional analysis that will serve as the basis for the strengthening of the national water authority (through the strengthening of DGA or the creation of a higher-level water authority), informed by previously conducted World Bank studies.",0.8667608607899059
"The Program also includes the development of a proposal of a National Water Security Policy, which will guide the GoC’s vision and work program, and may also inform future river basin governance.",0.867717829617587
"Additionally, the RA includes implementation of a digital strategy to strengthen the Public Water Registry.",0.8653654618696733
"This includes software development, construction of a water quality laboratory, and enhanced infrastructure for water monitoring, databases, models, and applications to bolster information availability and transparency, and to support water solutions for flood and drought risks at the territorial level and informed climate-responsive management.",0.8522702997381036
"Specifically, the Program will provide support for: (i) formalizing a river basin governance structure for the management of water resources at basin level; (ii) creating river basin working groups to advance in the improvement of basin water governance in selected basins; (iii) preparing River Basin Strategic Plans (PERHCs) for selected basins with a focus on mitigation of climate change impacts (drought and flood management); and (iv) compiling lessons learned on the process of strengthening water governance at the basin level and the planning exercise for scale up beyond the selected basins.",0.8684232885187323
25 The focus in on the implementation of Dublin’s Principles II and III on the need of a participatory approach for water management and the role of women.,0.859468633478338
"This includes the design, installation, expansion and/or rehabilitation of drinking water services.26 Given that rural households generally rely on surface water sources (rivers, springs, estuaries or lakes), groundwater (wells) and water trucks, the investments would potentially allow connection to pre-existing supply lines, reduce water losses and wastage, and therefore reduce vulnerability against future dry shocks.",0.8067859302867543
"These wastewater treatment pilots will validate low-cost technologies for rural areas with sewage systems, manageable for APRs, and promote the incorporation of NBS where feasible.",0.041625935922969474
"The Program will allow for the identification, detailed design, and construction of three pilots of alternative rural wastewater treatment technologies.",0.8569155606356534
This RA aims at supporting the GoC’s efforts in the development of flood control and irrigation infrastructure.,0.9295967275446112
This RA will also promote the incorporation of NBS into traditional hydraulic infrastructure development.,0.8766753456809304
The Program will bring a new dimension to the traditional development of hydraulic infrastructure and improve the resilience and impact of hydraulic works.,0.85975135456432
"• The Program will support the GoC in integrating hydraulic infrastructure delivery as part of a river basin plan approach, improve the focus on infrastructure impacts, and improve the benefits and resilience of gray infrastructure.",0.886100248856978
"The Program includes: (i) the formulation of small and medium water storage plans, to maintain water supply for different uses, reducing the vulnerability to drought impacts; (ii) the rehabilitation of small irrigation storage reservoirs, which can capture runoff and reduce peak flows in rivers during rainfall season, making systems more adaptable to changing climatic conditions; (iii) the construction, rehabilitation, and modernization of primary irrigation canals, optimizing water conveyance systems to reduce water losses and ensure more reliable water availability; (iv) the development of basin-scale urban flooding master plans to identify flood-prone areas and systems that are flexible enough to accommodate changing climate conditions; and (v) the construction and rehabilitation of urban stormwater management schemes to reduce flood risk and landslides.",0.9113509438254617
"  The World Bank Chile's Water Transition (P179117) and/or Stormwater Master Plans (Planes Maestros de Aguas Lluvia, PMALL).",0.052952338348735466
"Specifically, the Program will develop urban wetland management plans with a watershed approach in selected river basins.",0.8636285608465021
"The Program includes the implementation of appropriate participatory and consultation processes with all the stakeholders, considering not only the civil works but also the activities that involve the design of plans, policies, and new Institutions for water management at the river basin level.",0.8817326805808328
"To evaluate the effectiveness of RA 1, a beneficiary satisfaction survey of the newly created river basin working groups will be conducted at different intervals of project implementation to assess if participants are comfortable with the participatory decision- making processes employed.",0.8681596409190785
"Overview of the GoC’s program and World Bank supported Program Government program Program Reasons for non-alignment supported by the PforR (PforR Program) Objective To strengthen Chile's water Strengthening the Full alignment, except for measures that have high environmental governance, ensuring the fulfillment Borrower’s and social risks or which fall outside the PforR implementation of population, environmental, and capacity for WRM period.",0.8521696437488903
"economic needs, while also securing and water-related sustainability for current and future services.33 generations in today's changing climate.32 Duration 2022-2027 December 2022- The Bank Program’s closing date extends beyond the timeframe of December 2028 the government program to account for the results from the last year of the government program.",0.600948073647239
"Geographic Nation-wide Nation-wide, Exclusion of investments in new rural water supply, sanitation coverage excluding (wastewater treatment), flood control, and irrigation interventions in infrastructure on transboundary waterways, as well as financing to transboundary support the expansion or alterations of such schemes in a way that waterways as per would adversely impact the quantity or quality of water flows to description below other riparian countries.",0.9001783891157671
"Overall US$ 1,872.3 million US$ 1,546.04 The difference in overall financing is attributable to infrastructure Financing million works with significant environmental and social risks and investments in transboundary waterways as per description below (see paragraph 30).",0.9421938982876864
These shared watercourses are considered international waterways for the purposes of the World Bank’s Operational Policy regarding Projects on International Waterways (OP 7.50).,0.8620209260420366
"As agreed with the Government of Chile, the Bank financed Program also has a national scope, but activities on transboundary waterways are limited to rehabilitation investments that would not adversely affect the quality or quantity of water flows of the shared watercourse to other riparian countries or adversely affect other riparian countries’ possible water use as specified in the Environmental and Social Systems Assessment (ESSA).",0.8752541975541548
"More specifically, the Program will exclude financing support to investments in new rural water supply, sanitation (wastewater treatment), flood control, and irrigation infrastructure on international waterways, as well as investments to finance the expansion or alterations of such schemes in a way that would adversely impact the quantity or quality of water flows to other riparian countries.",0.9287150989879261
"33 Water-related services include water supply and sanitation, irrigation, and flood and landslide risk management.",0.8784060911698774
  The World Bank Chile's Water Transition (P179117) support to engage more actively on transboundary water matters.,0.8228927092118696
The PDO is to strengthen the Borrower’s capacity for water resource management and water-related services.,0.8961987928910689
A list of PDO-level results indicators has been identified to measure the achievement of the Program: • PDO 1: Improve the GoC’s WRM planning capacity at national level • PDO 2: Strengthen participatory water governance institutions in selected basins • PDO 3: Improve the GoC’s rural WSS planning capacity at national level • PDO 4: Increase access to safely managed rural drinking water services • PDO 5: Increase number of people at lower risk of climate change exacerbated floods E. Disbursement Linked Indicators and Verification Protocols 33.,0.9395266446200284
"The DLI matrix design (See Annex 1) puts emphasis on advancing needed institutional reform at the national level, providing incentives to advance on a river basin water governance structure, the proposal and approval of a National Water Security Policy, and the approval of a Rural WSS Strategic Plan to 2030.",0.7136211828751997
"More importantly, incentives are placed on improving the integration of GoC’s investment effort with a basin approach, linking disbursement to an increase in percentage of DOH investment in basins with PERHCs.",0.9255513277920809
The Program will include the following nine DLIs: • DLI1: Creation of river basin working groups in selected basins.,0.6615449732000177
• DLI2: Proposal and approval of a Water Security Policy.,0.8523309881036932
• DLI3: Development of tools for improved knowledge on surface and groundwater quantity and quality.,0.8040811365300958
• DLI6: Implementation of pilots of Alternative Rural Wastewater Treatment Technologies.,0.8360717079856179
• DLI9: Percentage of the number of MOP’s or other ministry’s investment projects that are included in the PERHCs.,0.9028405276211825
"In Chile, the budget for water-related issues, is predominantly under the jurisdiction of the MOP.",0.8609385923905806
"As described in paragraph 8, the MOP —through the DGA, DOH, and SSR— is responsible for WRM and for the provision of rural WSS, irrigation infrastructure, and flood protection.",0.8825966228138317
"MMA experienced an institutional expansion through the 2022 Exempt Resolution No0665 that allowed for the creation of the MMA’s Office of Just Socioecological Transition (Oficina de Transición Socioecológica Justa, OTSJ), mapped under the Undersecretary of Environment, which acts as a policy coordinating entity for the implementation of the THJ program.",0.852138952775435
"Focal points have been identified in each Result Area, as well as financial, procurement, social and environmental specialists (including occupational health and safety) for each Results Area to facilitate the cross-institutional coordination, especially for Results Areas 1 and 3 which require coordination between the MOP and MMA.",0.856731501492587
"• Results Area 1: Implemented by DGA (MOP) and co-implemented by the OTSJ (MMA) • Results Area 2: Implemented by SSR (MOP) • Results Area 3: Implemented by DOH (MOP) and co-implemented by the OTSJ (MMA) • DGOP provides Financial Management and M&E support to Results Areas 1,2,3.",0.8899413889104669
"Overall, the technical assessment concluded that the capacities within MOP and MMA were sufficient for program implementation (See Technical Assessment Report)34.",0.8551941784945402
"In particular, expanded tasks under RA1 for DGA and MMA regarding the work on river basin governance have been matched by a suitable team of professionals.",0.8728957609696821
Similarly expanded water resources oversight responsibilities for DGA have been coupled with budgetary and personnel increases.,0.8702431592074308
"For RA2, the technical assessment concluded that the SSR will need to review the institutional models for the delivery of rural WSS services as current staffing plans will fall short of meeting program goals by 2027.",0.8710337552157316
"A Program Coordination and Reporting Unit (PCRU), located in the DGOP and following the directives of the MOP Ministerial Cabinet, will facilitate administrative tasks and monitoring and evaluation.",0.8597113002430309
"  The World Bank Chile's Water Transition (P179117) the reasons for plan deviations, if any, and propose remedial actions; (vi) prepare periodic Program Reports for the Directorate for Budgeting (DIPRES) and for the Independent Verification Agent (IVA); (vii) prepare progress monitoring reports on compliance with the agreed actions in the Program Action Plan; (viii) consolidate financial statements of the Program; and (ix) prepare requests for disbursement of funds based on IVA reports.",0.8654648173939098
"This manual covers a range of topics, including: (i) the activities and timetable of actions to be carried out under the Program, as well as excluded activities; (ii) the composition and responsibilities of the PCRU; (iii) the roles and responsibilities of all entities participating in the Program; (iv) the fiduciary, technical, and operational aspects as well as procedures for implementing the Program, including financial management and procurement procedures; (v) the DLIs for the Program; (vi) the verification protocols for the DLIs and DLRs (disbursement-linked results); (vii) the Anti-Corruption Guidelines (ACG); and, (viii) the Program Action Plan.",0.5202537883411754
The MOP is equipped with an M&E system for the tracking of the Ministry’s investments housed within the DGOP.,0.8384150591763583
"If the World Bank finds that the disbursement request meets the terms of the loan, the corresponding funds will be disbursed to DIPRES, under the Ministry of Finance.",0.8006735714999113
"37 According to World Bank policy, the Bank may agree to disburse up to 25 percent of the PforR Financing proceeds on account of the DLIs met by the Borrower between the date of the concept review and the date of the legal agreement for the PforR Financing (“prior results”).",0.7522869110107422
"To contribute towards the success of the Program, the World Bank will provide complementary implementation support as well as technical assistance focused on the following areas: (i) support to the MMA and DGA for the improvement of the institutionality at the river basin level; (ii) support to the SSR throughout its implementation of Law N°20,998 for improved rural WSS services; (iii) support to the DOH as it introduces resilience by design approaches in irrigation works; and (iv) support to the DOH as it incorporates NBS in flood control works, among others.",0.9267385656183417
"The Program structure is designed to close service gaps and to enhance climate resilience through addressing key challenges in WRM, rural WSS, flood and drought risk management.",0.8577769019386985
"These challenges include: improving coordination between over 40 water management institutions, enhancing DGA’s technical capacity, improving the river basin governance structure, and addressing insufficient water data, information, and planning instruments that limit effective management.",0.8793055794455789
"• Chile is increasingly grappling with droughts and floods, and there is a need to improve irrigation and flood protection infrastructure to mitigate these challenges.",0.956606084650213
"Chile lacks a holistic, basin-focused or climate-resilient approach to water management.",0.3512154492464932
"However, current irrigation projects are typically demand-driven and neglect environmental and climate risks, making projects vulnerable to water shortages and water conflicts.",0.869315580888228
"Also, urban flood plans need better integration with river basin planning and more effective ways to consider climate change impacts.",0.6253502152182839
"Despite the proven effectiveness of NBS, they are not consistently incorporated into flood protection designs due to resistance from traditional engineering approaches.",0.860172531821511
"For instance, while DGA's role has always involved regulating and overseeing water resource allocation, they recognize that the changing climate requires a more integrated approach, emphasizing participatory governance at the basin level.",0.8658744638616388
DGA is therefore strengthening its capacity to create river basin working groups.,0.8610454906116832
"To advance in the sustainability of an improved river basin governance structure, DGA has received a budgetary allocation for the creation of the River Basin Technical Secretariat and has received additional funds from the Innovation Water Fund38 set up in 2022 to help river basin planning.",0.8910661177201704
"These efforts include training professionals in various areas related to participatory river basin governance, legislative advice, coordination, technical support, and administrative activities in pilot river basins to form river basin working groups.",0.8612655292857777
"• The DOH has established a strong institutional presence nationally and regionally, with dedicated divisions and sub-directorates for different aspects of water projects, including rural water supply, sanitation, drainage, and irrigation.",0.8652561361139471
"Additionally, SRR has continued working on the rural drinking water supply portfolio, considering the changes in regulation.",0.8560599413785067
"DOH has a history of efficient budget execution, highlighting its ability to manage resources effectively.",0.19234093752774326
"Going forward, as DOH expands its focus on flood and landslide prevention and on NBS, they recognize the need to expand technical capacity, while improving coordination with other institutions like the SENAPRED and MMA.",0.8491173657503995
MMA’s environmental expertise is anticipated to play a significant role in the NBS efforts outlined in RA3.,0.8629737333817915
"During Program preparation, the World Bank has been bringing experts and case studies from countries like Mexico, Peru, and Brazil to showcase how they have addressed river basin governance matters.",0.8756677454168146
"The World Bank is committed to continue supporting the GoC as it explores innovative approaches to enhance water security, facilitating global expertise.",0.8768811659379439
"Emerging risks result from new tasks such as the improvement of a river basin governance structure, the expansion on the investment portfolio of rural WSS, and the inclusion of NBS as part of MOP’s interventions.",0.8720841841264204
"These include: (i) the development of an outreach and communication plan explaining IWRM and river basin governance, benefits and functions; (ii) the development of an advocacy strategy for the passing of a bill to improve the governance structure for IWRM at basin level, as a proposal to modify existing legislation or to issue a new law; (iii) an action plan to improve rural WSS delivery within the context of Law N°20,998; and (iv) the creation of inter-ministerial working group for NBS, among others.",0.9152972481467507
"The below Expenditure Framework shows the total Program (PforR) cost (US$ 1,546.04 million), which is the total government program cost (US$ 1,872.3 million as described earlier) excluding (i) large infrastructure works with significant environmental and social risks, (ii) investments in new rural water supply, sanitation, flood control and irrigation infrastructure on international waterways, and (iii) expansion or alterations with adverse impact on the quantity or quality of water flows to riparian countries.",0.8764678781682794
