seq,ecological domination
"These include the National Program for Potable Water Supply and Irrigation (Programme National pour l’Approvisionnement en Eau Potable et l’Irrigation; PNAEPI) 2020-2027, adopted in January 2020, which encompasses the first phase of the draft National Water Plan (Plan National de l'Eau, PNE) and outlines an ambitious set of investments.",0.8909482955932617
"This builds on a long tradition of water resource development, with 135 large dams providing 17.5 14 Total water demand by 2050 is expected to be between 18.7 and 20 BCM per year taking climate change into account.",0.7473403757268732
"Water demand from uABHn households is expected to increase by 50 percent (from 1.1 to 1.7 BCM per year) during the same period, with corresponding increases in effluent quantities.",0.15694044936787
"Source: Ministry of Equipment, Transport, Logistics, and Water: Draft National Water Plan 2020–2050.",0.03947872736237266
"15 Ministry of Equipment, Transport, Logistics, and Water: Draft National Water Plan 2020–2050.",0.07386991110715
"Source: Ministry of Equipment, Transport, Logistics, and Water: Draft National Water Plan 2020 –2050.",0.03947872736237266
"Source: Ministry of Equipment, Transport, Logistics, and Water: Draft National Water Plan 2020 –2050.",0.03947872736237266
"[link]  The World Bank Morocco Water Security and Resilience Program (P179192) BCM of storage capacity and 220 million cubic meters (MCM) per year of installed desalination capacity at the end of 2022.22 The PNAEPI continues to promote supply-side solutions, with investments aimed at increasing the mobilization of water resources through the construction of 21 large dams accounting for a total storing capacity of between 6 to 8 MCM3, the implementation of desalination station for an installed capacity of about 1 MCM3 and the development of wastewater reuse projects for about 100 million m3.",0.9421740445223722
"However, there is also recognition that increasing resilience to climate change requires ambitious policy reforms that reflect the value of water, increase the transparency of costs along the water value chain, balance competing demands, and incentivize more efficient and rational uses.",0.724049221385609
"The PNAEPI acknowledges the incremental cost of new water supplies and the need for strong policy reforms, establishing targets for reducing water-losses, including provisions for the reduction of dam sedimentation and reforestation of watersheds, incentives for water savings in agriculture, drinking water, tourism, and industry, along with the preservation of groundwater resources.",0.9485830827192827
"The PNAEPI is accompanied by a communication strategy, adopted in 2021, to raise awareness and change behaviors relating to water conservation and its value.",0.6688349463722922
The governance of the water sector is evolving in response to the changing nature of water resources and the new socio-economic vision.,0.8588017550381747
"The legal and institutional system integrates religious tradition and customs alongside modern provisions introduced since independence in 1956.23 The Law 10-95 (1995) stipulated the rules for integrated, decentralized, and participatory water resources management to guarantee the right of Moroccans to water, including the creation of River Basin Agencies (Agences du Bassin Hydraulique, ABHs) as technical and financially independent entities responsible for planning and managing water resources at the basin level.24 The Water Law 36-15 (2016) retained and re-enforced the foundational elements aimed at improving water use efficiency, providing universal access, reducing disparities between rural and urban areas, and ensuring water security.",0.8877905065363104
"It further emphasized decentralized, integrated, and participatory management and planning of water resources; strengthened consultation and coordination by establishing river basin councils and the adoption of the PNE by the Superior Council of Water and Climate; established the legal foundations to diversify sources of supply through the use of unconventional water resources; mandated the establishment of water information systems at national and river basin levels; and strengthened mechanisms for the protection and conservation of water resources (raw water abstraction and pollution fees and participatory groundwater management contracts).",0.9059401425448331
"As part of the continued commitment to régionalisation avancée, the GoM plans to establish regional multiservice companies (Sociétés Régionales Multiservices, SRM) for energy and potable water distribution and wastewater collection and treatment, to substitute autonomous municipal public utilities (Régies).25 10.",0.8899858648126776
"24 Their duties include preparing river basin management plans, authorizing water abstractions and discharges, and maintaining a public register; collecting fees for abstraction and effluent discharges; providing financing and technical assistance for water pollution prevention; ensuring efficient water use; monitoring water quality; enforcing laws related to water resource protection; setting up an emergency response system; and promoting public awareness about water resource management.",0.8871755599975586
Available at   The World Bank Morocco Water Security and Resilience Program (P179192) positions.,0.3965725898742676
The ongoing transformations in Morocco’s water sector have significant implications for its financial sustainability.,0.705375844782049
The upscaling of non-conventional water resources has important implications for the country’s water balance and the associated cost structure for the sector.,0.8751373291015625
Production and retail water supply tariffs and sanitation fees do not fully reflect production and distribution costs and are generally insufficient to cover operational and maintenance costs.,0.8968828374689276
"Financial sustainability is further undermined by the under-collection of raw water abstraction and water pollution fees.28 The lack of a robust financing strategy for the sector could present barriers to the realization of the GoM’s ambitious plan for expanding desalination capacity, particularly for irrigation purposes, and compromise the sector’s financial viability with impacts on future water security.",0.9675695245916193
"Even if technological advances continue to reduce the cost of desalination,29 capital, and operating costs would remain significant and energy-dependent, potentially exacerbating the sector’s financial fragility.",0.7961355556141246
"The evolution of the sector illustrates the challenges in positioning water in the political-administrative ecosystem and, simultaneously, adapting to its complex interrelation between different sectors,30 and the uncertainty imposed by climate change.",0.19943376020951706
"In this context, an enhanced governance model is needed to ensure an integrated approach to water production and distribution, optimize allocation decisions, ensure financial sustainability, and ensure that decisions about water are made to maximize socio-economic outcomes in alignment with the development model for Morocco.",0.8887864026156339
"Specifically, the Program supports Focus Area 3 “Promoting Inclusive and Resilient Territorial Development”, directly contributing to the three objectives of: (a) improving the performance of key infrastructure delivery services to cities; (b) improving access to sustainable water resources; and, (c) enhancing adaptation to climate change and resilience to natural disasters.",0.8739806088534269
"Available at  budget-axe-sur-les-resultats-integrant-laspect-genre/ 28 Between 2012 and 2017, water basin organization collected less than US$7 million per year on raw water and water pollution fees, of which water pollution fees represented less than 4 percent.",0.8768703287298029
"In addition to technological advances and economies of scale achieved by larger plants, falling costs are driven by project development choices, such as colocation of desalination plants with power plants, and enhanced competitiveness from more efficient methods of project financing and delivery.",0.6762625954367898
" The World Bank Morocco Water Security and Resilience Program (P179192) CCDR,32 the World Bank’s Climate Change Action Plan (2021-2025)33, and the World Bank Group Roadmap for Climate Action in the Middle East & North Africa (2021-2025).34 The Program also contributes to the MENA Region's efforts for Green, Resilient, and Inclusive Development35 by: (a) emphasizing the protection of natural resources and promoting water resource use efficiency; and, ((b) strengthening the capacity to adapt to climate shocks such as increased water scarcity and droughts.",0.8655174428766425
"The Program further contributes to the four pillars of the WBGs Global Crisis Response Framework37 that is aimed at helping countries navigate multiple, compounding crises by strengthening resilience and supporting paths to build long-term resilience, while strengthening policies, institutions, and investments.",0.8249330520629883
"The Program builds on the GoM’s experience with the PforR instrument and the Government’s successful experience with results-based financing in various sectors, ranging from agriculture to education, early child development and urban development, among others.",0.7524720105257902
"The Program focuses on a portion of the PNAEPI where the Government aims at enhancing efficiency, effectiveness, and impact of expenditures by linking the disbursement of funds to the achievement of specific results based on the existing performance-based budget system.",0.009392478249289772
"The Program will provide a platform for national and local entities to incentivize sustained progress of the government reform program, including on water valuation, state-owned enterprises, and the régionalisation avancée.",0.8469278162175958
The Government program is defined by the National Program for Water Supply and Irrigation (2020-2027 PNAEPI: Programme National pour l'Approvisionnement en Eau Potable et l'Irrigation).,0.8634069616144354
"Based on the orientations provided by His Majesty King Mohamed VI, in 2017, a technical commission - under the guidance of the Interministerial Water Commission - was charged with the preparation of a program to accelerate investments in the water sector to strengthen drinking water supply and irrigation, in particular for the areas most impacted by the successive droughts impacting the country since 2015.38 With investments estimated at MAD 143 billion (US$ 14.4 billion), the PNAEPI is expected to be financed through a combination of public subsidies, user contributions, and a combination of the private sector, climate financing, and international financing institutions.",0.8434390154751864
"World Bank Group Climate Change Action Plan 2021–2025: Supporting Green, Resilient, and Inclusive Development.",0.3386063575744629
The World Bank Group’s Roadmap for Climate Action in the Middle East and North Africa (M ENA).,0.8097499500621449
"37 World Bank (2022) Navigating Multiple Crises, Staying the Course on Long-term Development: The World Bank Group’s Response to the Crises Affecting Developing Countries.",0.6115401007912376
"38 The technical commission composed of representatives of the Ministry of the Interior, the Ministry of Agriculture, Maritime Fisheries, Rural Development, Water and Forests, the (then) Ministry of Economy, Finance and the Reform of the Administration, the (then) Ministry of Equipment, Transport, Logistics and Water, the (then) Ministry of Energy, Mines and the Environment, and the National Office for Electricity and Water Potable (ONEE).",0.6755927692760121
 The World Bank Morocco Water Security and Resilience Program (P179192) 2028.,0.5080358765342019
"The PNAEPI is the first tranche of the draft PNE, which is under preparation and shall be adopted by Decree after the review by the Superior Council of Water and Climate (chaired by the Prime Minister).",0.8429054780439897
"The PNAEPI aims to diversify the sources of supply, guarantee water security, and reduce climate change impacts by accelerating investments to strengthen water supply for drinking and irrigation uses.",0.9277399236505682
"The PNAEPI's major objectives are: (a) expanding water supply by increasing water storage capacity and the contribution of non- conventional sources to the water matrix (wastewater reuse and desalination), and safeguarding groundwater resources; (b) improving water efficiency by reducing water losses in conveyance and distribution networks (potable water and irrigation) and improving water productivity in the irrigated agriculture sector; (c) strengthening access to potable water supply in rural areas; and (d) increasing awareness on the value of water.",0.9905333952470259
"Among other factors, the successful implementation of the PNAEPI relies on: (a) boosting cross-sectoral coordination; (b) re-thinking the sector financial framework to reflect the increasing cost of water mobilization; (c) adopting critical regulations relating to non- conventional water resources, participative aquifer management contracts, and water data management and information systems; (d) strengthening the performance of ABHs, in particular concerning water withdrawal control and enforcement; and (e) supporting the on-going reform of the potable water and wastewater service sector aimed at improving service delivery and financial sustainability.",0.8978545448996804
The institutional arrangements for implementing the PNAEPI reflect water’s cross-sectoral nature and the GoM’s high-level commitment towards water security.,0.868174899708141
"The Inter-Ministerial Technical Committee (chaired by the Minister of the MEE) ensures the PNAEPI’s coordination and implementation consistency, maintains a dashboard on the country’s water supply situation and program implementation, proposes adjustments to the PNAEPI; and defines the annual communication program.",0.8571870110251687
Regional Committees (chaired by the Wali of the region) define regional needs related to small dams and drinking water supply in rural areas and monitor program implementation at the territorial level.,0.8688385703346946
"In addition to the concerned institutions (MEF, MEW, MoI, MAF, MEM, and ONEE), activities under the PNAEPI are implemented by several institutions, including the ABHs, water supply operators (ONEE, Régies, private concessionaires), Regional Agricultural Development Offices (Office Régional de Mise en Valeur Agricole, ORMVAs), and the OCP Group.",0.8347303217107599
The Theory of Change outlines the Program logic and its contribution to the water-related development challenges in Morocco.,0.05715355006131259
"The Program will support interventions that address the water challenges on three levels: (a) sector-level governance focused on water planning, strengthening of groundwater management, basin-level capacity to manage water resources, data and information management systems; and performance of water and wastewater operators; (b) improvement of the financing sustainability of the sector, including through local-level improvements to improve water use efficiency and reduce non-revenue water; and, (c) promote non-conventional water, from the regulatory perspectives and by supporting investment to scale-up wastewater reuse.",0.9571141329678622
"These include: (a) there is willingness and political commitment to work toward the common vision outlined in the PNAEPI; (b) the PNE will identify key issues and actions to inform evolution of the sector governance, institutional and financial aspects in response to the changes in the sector; (c) data and information are available and will inform planning and lead to better decisions around the integration and sustainable development of water resources; (d) the financial model is able to capture the relevant costs and revenue streams from different parts of the value chain for the water sector; (e) the policies and regulation  The World Bank Morocco Water Security and Resilience Program (P179192) adopted under the Program are enforced and not contradicted by actions taken by stakeholders within the sector; (f) there are no major natural or political crises that significantly affect the productivity of the water sector; and, (g) the GoM provides incentives to youth and women to participate in the water sector, which is mainstreamed in the Program design.",0.9120798977938566
"The dra PNE to include several clima c Interministerial Water derived from climate change imposes Superior Council of scenarios, and ins tu onal, governance and Commission constraints on growth and development; Water and Climate and nancial principles for the water sector revised and value of water needs to evolve in 2.",0.7362748059359464
"Minimum service standards, KPIs, and repor ng response to the development context minimum service standards and and increase water availability in selected areas re uirements for mul service operators de ned 2. ack of surface waters results in KPIs Performance of 3.",0.8863362399014559
Hydrological and hydrogeological monitoring groundwater over abstrac on 3.Water data and informa on mul service operators networks improved 3. arge investment program to increase management systems enhanced monitored .,0.9046284068714489
"RBAs performance benchmarking framework sources of water supply, including n on .Performance of selected RBAs and ac on plans developed (including with Informa on publicly To strengthen water sector ins tu ons conven onal water resources improved, including on gender gender targets) available (par al) .",0.9187020388516512
Major reform of the potable water supply dimension .,0.8491008931940253
Decree for a uifer management contracts through the Na onal sector .Groundwater management prepared; a uifer management contracts and .,0.8964427601207386
Data and informa on systems need to improved Water Informa on related technical studies for 3 a uifers prepared adjust to sector changes System 1.,0.14294070547277277
Cost structure of the water sector changing with introduc on of non 1.,0.4953569065440785
A nancial model and sustainability ac on plan 1.Water loss reduc on ac on plans conven onal water sources to adapt to for water sector developed osses in drinking water implemented increasing climate change impacts 2. oss reduc on plans implemented by 2.Targeted communica on transmission and 2.,0.8594416705044833
"Important potable water losses, mul service operators distribu on networks campaigns rolled out, with gender par cularly in areas with desalinated 3.",0.3373700055209073
"Communica on campaigns designed, included reduced targeted messages water resources with gender targeted messages 3. imited awareness among consumers on the value and cost of water 1.WWTPs upgraded and distribu on 1.",0.5644441084428267
Wastewater re use agreements signed networks for wastewater reuse 1. imited reuse of treated wastewater 2.,0.8164874857122247
Regulatory framework for non prepared 2.Decree fordevelopment and use of conven onal water resources not keeping 3.,0.8788186853582208
"Regula ons for wastewater disposal and desalina on adopted pace with investments wastewater reuse (including for irriga on) Treated wastewater for 3.Regula ons for wastewater 3. imited capacity to nego ate complex prepared disposal and wastewater reuse reuse augmented PPPs, par cularly for desalina on .",0.9197085120461204
"uality stands for the use of treated and wastewater reuse provided, including for .Increased capacity of government wastewater to be revisited female sta o cials (included women) on desalina on and wastewater reuse Note: PNE = National Water Plan; WWTP= wastewater treatment plant; multiservice operators refer to utilities in charges of energy and potable water distribution and wastewater collection and treatment.",0.8521638350053267
The scope and boundaries of the Program are based on the activities identified in the PNAEPI and defined by priorities that contribute to the following: (a) strengthening the governance of the water sector; (b) improving the valuation and financial sustainability of the water sector; (c) creating a water-savings culture and reducing water losses; and (d) providing an enabling environment for the integration of non-conventional water resources.,0.82581580768932
"The selection also takes into consideration the increasing reliance of these areas on desalinization with all of these ABHs, except for Loukkos and Sebou, experiencing extreme water shortages.",0.6967506842179731
"The ABHs will be responsible for targeted activities within their geographic responsibility (including river basin data and information systems, performance improvement, installation of smart meters for groundwater withdrawals’ monitoring, and aquifer management contracts).",0.8774381984363903
"Program related activities within the Régies are also located within the geographical area of these ABHs, including activities such as water loss management and wastewater reuse projects, contributing to the overall water security within these areas.",0.8535153649070046
"These include support for the GoM’s efforts to adapt the framework governing the sector to ensure that it is fit for purpose and deliver on Morocco’s expectations related to achieving longer-term goals of water security, recognizing the value of water, and ensuring the integration of non- conventional sources of water.",0.8825713070956144
"This approach is built on: (a) strengthening the water sector governance; (b) improving financial sustainability and water use efficiency, and (c) enabling the integration of non-conventional water resources.",0.9222217906605114
RA 1: Strengthening Water Sector Governance aims to strengthen the sector’s governance for sustained water resource management.,0.8779005570845171
"Activities include: (a) the preparation and adoption of the PNE as the Borrower’s framework based on a long-term strategy that reflects the increasing uncertainty due to climate change exacerbated vulnerabilities such as increased water scarcity and drought, and including the definition of principles of water valuation considering primarily economic and financial aspects of water; (b) the development, adoption, and implementation of regulatory instruments and consultative processes to improve implementation of participative aquifer management contracts; (c) the preparation and signature of participative aquifer management contracts in three selected aquifers; (d) the installation of smart meters for measuring groundwater withdrawals from large users and reducing withdrawals or demand thus increasing water availability during drier months; (e) the development, implementation, and adoption of a performance benchmarking framework to strengthen the performance of selected ABHs to deliver on their core functions of planning, managing, developing and protecting water resources, and operating and maintaining of infrastructure; (f) the operationalization of water information systems (SNIEAU and river basin); (g) improvements in water data management and information management systems, including regulations, formal specifications, and benchmarking for data generation, sharing, and access, quality assurance and control standards, upgrade, equipment, and maintenance of monitoring and information systems; (h) the installation and rehabilitation of hydrological stations and piezometers (integrating climate resilient design); and, (i) the operationalization of multiservice operators (energy and water supply distribution, and wastewater collection and treatment) performance systems and adoption of minimum service standards.",0.9429500753229315
"RA 2: Improving Financial Sustainability and Water Use Efficiency aims to enhance climate resilience by improving water valuation, reduce water losses from existing distribution systems, and encourage water conservation through communication campaigns.",0.8686388189142401
"Activities include: (a) the development of a Financial Sustainability Framework for the sector, including the development of a financial model for the sector to inform pricing strategies for specific sub- sectors and the adoption of a financial sustainability action; (b) the implementation of the PNAEPI communication strategy to raise awareness of the importance of water conservation, including baseline and end-strategy impact evaluations; and, (c) the implementation of water loss reduction plans, including the deployment of geographical information management systems (GIS) and hydraulic models; meters deployment (bulk- and micro-meters), network sectorization and pressure control program; and, leakage detection and rehabilitation campaigns.",0.8733179785988547
RA 3: Enabling the Integration of Non-Conventional Water Resources aims to improve the enabling environment for non-conventional water resources and scale-up of treated wastewater reuse.,0.8836180080067028
"Activities include: (a) the development of regulations to strengthen the enabling environment and facilitate the scaling-up of non-conventional water resources, focused on desalination (including provisions for limiting GHG emissions by promoting the use of renewal energies) and wastewater reuse; (b) the signature of conventions for use of treated wastewater; and, (c) the implementation of conventions for the use of treated wastewater, including: (i) upgrade of wastewater treatment plants (WWTPs) to increase the capacity for tertiary treatment and reuse of treated effluent for green spaces, industrial, aquifer recharge, and agricultural uses; and, (ii) construction of distribution systems for conveyance of treated wastewater reuse, including pipelines, pump stations and storage tanks.39 39The design of the distribution systems will consider resilient infrastructure design principles, such as those described in the World Bank (2020).",0.9002723693847656
“Resilient Water Infrastructure Design Brief”.,0.6452954899181019
"Summary of key attributes and scope of the Government program and the Bank-financed Program Feature Government program Bank financed Program Name National Program for Drinking Water Supply and Water Security and Resilience Program Irrigation (PNAEPI 2020-2027) Objective Consolidate and diversify water supply sources, boost To strengthen water sector institutions and water security, and reduce climate change impacts increase water availability in select areas in Morocco.",0.9416994615034624
"The Government Program is scheduled to 2023-2028 end 2027 but some of the activities will be launched in 2027 will be completed beyond 2028 Geographic Coverage Sector wide Adoption of sectoral wide frameworks Activities implemented in six ABHs (Loukkos, Sebou, Bouregreg-Chaouia, Oum Er Rbia, Tensift, and Souss Massa) and Régies within the geographical area of the six ABHS included in the Program Results Areas GP1: Water Supply Development RA1 supports GP1, GP2, GP3, and GP5 GP2: Water Demand Management RA2 supports GP2 and GP5 GP3: Wastewater Re-use RA3 supports GP1 and GP3 GP4: Rural Water Supply GP5: Communication and Awareness Overall Financing US$14.4 billion, of which US$350 million is financed by US$ 350 million IBRD in relation to the US$ 573 million expenditure framework associated with the activities under the program Note: GP= Government Program; RA= Results Area Program Financing 26.",0.8182286349209872
"Total program financing over the World Bank fiscal years 2023 - 2028 is expected to be MAD 5,801 million (equivalent to US$ 573 million).",0.8448794971812855
"Of this, an expected US$ 223 million equivalent (38.6 percent) will be funded by the GoM, and US$ 350 million equivalent (61.4 percent) will be financed through an IBRD loan.",0.8968554410067472
Allocation Summary by Results Area Results Area Implementing Entity Activity Amount (US$ Million) (% of total expenditure framework) RA 1: Strengthening Water Sector Governance MEE and ABHs Studies 131 23 MoI and Régies Goods and Services 66 12 Works 30 5 RA 2: Improving Financial Sustainability and MEF Studies 3 1 Water Use Efficiency MoI and Régies Goods and Services 76 13 Works 120 21 RA 3: Enabling the Integration of Non- MEE MoI and Régies Works 146 26 Conventional Water Total Expenditure Framework 573 100 Note: RA= Results Area  The World Bank Morocco Water Security and Resilience Program (P179192) 27.,0.9591227444735441
The PDO is to strengthen water sector institutions and increase water availability in selected areas in Morocco.,0.8681031140414152
Water information systems operationalized (value).,0.2907416387037797
Potable water savings in distribution water supply networks (m3).,0.7713771299882368
The PDO-level indicators were selected to measure the key achievements that the Program should reach within the implementation period and promote institutionalization and sustainability of the Government’s efforts under the PNAEPI.,0.19648564945567737
"Rationale for Disbursement Linked Indicators, by RA Disbursement Linked Allocation Rationale for selection Indicator (DLI) US$ million % RA 1: Strengthening Water Sector Governance DLI 1: National This DLI aims to incentivize the adoption of the PNE, which will set the 30-year vision for 53.000 15.14% Water Plan Adopted the water sector.",0.87169733914462
"It shall reflect the increasing uncertainty derived from climate change (PNE) such as increased water scarcity and drought; and the principles to strengthen the sector's governance, institutional, and financial aspects (including defining water valuation).",0.9112652865323153
"The preparation of the Plan entails significant coordination efforts among the relevant stakeholders, including the MEF, MEE, MoI, MAPMDREF, OCP Group, and service providers (irrigation and water supply and sanitation services); and reflects the water needs of sector-specific plans (notably the Generation Green Plan and OCP Group Water Plan).",0.8853216171264648
"The Superior Council of Water and Climate, chaired by the Prime Minister, will validate the PNE and it will be adopted by decree of MEE.",0.8516837033358488
"DLI 2: Groundwater This DLI seeks to support the GoM efforts to improve groundwater resources and 36.000 10.29% management for ensure long-term sustainability, including enhanced resilience to climate change selected aquifers exacerbated drought and water scarcity.",0.8939563577825372
"This DLI will incentivize developing, adopting, improved and implementing legal provisions and consultative processes for participatory aquifer management contracts.",0.8941587968306108
"Also, the DLI provides incentives for signing participatory management contracts in three significantly overexploited aquifers (Berrechid,  The World Bank Morocco Water Security and Resilience Program (P179192) Disbursement Linked Allocation Rationale for selection Indicator (DLI) US$ million % Maamoura, and Bahira).",0.9248441349376332
"Finally, the DLI supports GoM's effort for improved groundwater management by deploying smart meters to monitor groundwater abstraction in aquifers within the Program area, which will simultaneously increase water savings and reduce GHG emissions.",0.875924370505593
"DLI 3: River Basin This DLI provides incentives to strengthen river basin agencies (ABHs), key institutions 34.000 9.71% Agency performance for water resource management at the basin level.",0.9474937265569513
"To this end, the DLIs will support the framework adopted adoption of a performance benchmarking framework, which will allow ABHs to assess and performance their performance in delivering key functions (managing, planning, protecting water improved resources, and operating and maintaining public water infrastructure especially considering rising climate change vulnerabilities such as droughts and water scarcity) based on a maturity matrix.",0.8880807703191583
"To this end, the DLI will incentivize the adoption of the Decree establishing the operationalized and SNIEAU and ABHs' Water Resources Information Systems and the operationalization of used for decision- the systems, which entail: (a) interoperability between the SNIEAU and ABHs' Water making Resources Information Systems; (b) interoperability with relevant databases (stored water volumes in dams, inventory of wells by the National Conservation Agency, water quantity and quality, among others); and (c) their partial accessibility to the public.",0.875440077348189
"Finally, the DLI provides incentives for publishing the status of the annual hydrological situation, including water uses and water quality within the jurisdiction of the ABHSs included in the Program.",0.8527409813620828
DLI5: Water Service This DLI aims at establishing the foundations of the regulatory systems for the publicly 45.400 12.97% Operators' owned multiservice operators (energy and potable water distribution; and wastewater performance collection and treatment)- including two major elements: (a) KPIs reporting information system requirements feeding into an MoI digitalized performance information system; and (b) operationalized the definition of minimum service standards for electricity and water supply distribution and the wastewater collection and treatment.,0.8838879845359109
"RA 2: Improving Financial Sustainability and Water Use Efficiency DLI 6: Financial This DLI seeks to improve the sector's financial sustainability across the entire water 41.000 11.71% sustainability value chain by developing a Financing Sustainability Framework comprising a financial framework of the model, financial sustainability action plan, and regional water financing strategies.",0.9105580069802024
The water sector Framework will be developed based on the water valuation and cost-recovery principles improved included in the PNE (DLI #1).,0.8861065777865323
"These tools will facilitate GoM decision-making to bridge the gap between cost and revenues along the water value chain (including water mobilization through wastewater reuse and disposal), particularly considering the significant transformation of the water matrix envisaged under the PNAEPI.",0.8873927376487039
"In particular, the DLI will support developing a financial model and adopting a financial sustainability action plan.",0.8885693116621538
"All these tools will consider relevant costs (CAPEX and OPEX) and revenues (tariffs, transfers, and taxes).",0.9008731842041016
DLI 7: Volume of This DLI seeks to incentivize demand management efforts in the distribution systems by 40.000 11.43% potable water implementing non-revenue water reduction plans by Régies in the Program area.,0.946331110867587
"savings in Through the Program, 20 million m3 of potable water will be saved by Régies in the distribution water Program areas through network sectorization and pressure management, improved supply networks leakage control and repair, deployment of GIS tools, and rehabilitation of distribution mains leading to enhanced climate resilience during times of drought by increasing the availability and quality of water.",0.9005383578213778
" The World Bank Morocco Water Security and Resilience Program (P179192) Disbursement Linked Allocation Rationale for selection Indicator (DLI) US$ million % RA 3: Enabling the Integration of Non-Conventional Water Resources DLI 8: Wastewater This DLI supports the GoM's ambition to scale up treated wastewater for productive 56.125 16.04% reuse scaled-up uses (green spaces, golf, industry, tourism, agriculture, and others) as a strategic resource to mitigate increasing water scarcity risks.",0.9196387204256925
"Through this DLI, the Program will support the adoption of the bylaw defining the norms for wastewater reuse for agricultural purposes, noting that the general use of wastewater is already adopted.",0.8446220051158558
"In addition, the DLIs will incentivize the implementation of treated wastewater reuse projects, including expanding the installed capacity to the treatment level required for reuse and the distribution network from the wastewater treatment plant to the off taker of the treated effluent.",0.8981670032848011
"The Program will make 52 million m3 of treated wastewater available for reuse, thus enhancing resilience by reusing treated wastewater and increasing availability of freshwater resources for alternate uses (equivalent to 52 percent of the PNAEPI target).",0.8718206232244318
"The governance measures are intended to address the challenges of climate change-exacerbated water scarcity and the increased uncertainty in future water variability through incentivizing the incorporation and mainstreaming of measures in the data, information, and planning processes.",0.8496813340620561
"This includes specific provisions to incorporate climate change models and considerations into the PNE, and the performance evaluation framework for the ABHs.",0.606530102816495
